Gage_no,Gage_name,Gage_type,Lat_nwis,Long_nwis,SqKm_nwis,Lat_snap,Long_snap,COMID,COMID_meas,REACHCODE,REACH_meas,NHDPlusReg,State,Pass,CHECKED,QC_notes1,REVIEWED,Rev_notes2,Ver_notes3,Gage_info,QC_final,MovedCOMID
08104100,"Lampasas Rv nr Belton, TX",CrestStage,31.001848500000001,-97.492508799999996,3421.374279999999999,31.002092540800000,-97.492264378300007,5587556,5.170301733790000,12070203000004,11.963645277400000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08103800,"Lampasas Rv nr Kempner, TX",CrestStage,31.079340299999998,-98.016691899999998,2118.610266000000138,31.079813687000001,-98.016108504499996,5586798,32.017621241000001,12070203000028,32.017621241000001,12,TX,1, , , , , , ,AutoRef, 
08090800,"Brazos Rv nr Dennis, TX",ContGage,32.615689070000002,-97.925870300000000,65363.529679999999644,32.615761011499998,-97.925890804100007,5498058,86.604459300800002,12060201000027,15.626657483300001,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08104500,"Little Rv nr Little River, TX",CrestStage,30.966572299999999,-97.346113000000003,13540.457786999999371,30.966656590500001,-97.346094394900007,5592244,31.879822278599999,12070204000331,31.879822278599999,12,TX,1, , , , , , ,AutoRef, 
08104000,"Lampasas Rv at Youngsport, TX",CrestStage,30.957402980000001,-97.708626199999998,3211.585243999999875,30.957011929299998,-97.708538866500007,5588580,68.119479290900003,12070203000007,68.119479290900003,12,TX,1, , , , , , ,AutoRef, 
08094500,"Green Ck nr Alexander, TX",CrestStage,32.074033000000000,-98.229762899999997,117.585459999999998,32.074024501600000,-98.229750812700004,5529946,20.790548285000000,12060204000088,20.790548285000000,12,TX,1, , , , , , ,AutoRef, 
08028000,"Bayou Anacoco near Rosepine, LA",ContGage,30.952970380000000,-93.352943800000006,945.345656999999960,30.953009711800000,-93.353733754299995,8330660,98.975222806600001,12010005000060,98.975222806600001,12,LA,0,SEJ 8/17/17,Moved to GageLoc location. COMID 8330660.,PE 12/4/2017,Agree, , ,Move,8330314
08103900,"S Fk Rocky Ck nr Briggs, TX",ContGage,30.911568050000000,-98.036967599999997,86.246604000000005,30.911701004600001,-98.036788954599999,5587890,12.103679195400000,12070203000167,12.103679195400000,12,TX,1, , , , , , ,AutoRef, 
08065000,"Trinity Rv nr Oakwood, TX",CrestStage,31.648505969999999,-95.789402899999999,33237.317286999998032,31.648471848400000,-95.789741331200005,1453127,98.354761145599994,12030201000087,98.354761145599994,12,TX,1, , , , , , ,AutoRef, 
08066170,"Kickapoo Ck nr Onalaska, TX",ContGage,30.907132399999998,-95.088546800000003,147.629322000000002,30.907116287499999,-95.088550072900006,1491130,38.535747904099999,12030202000067,38.535747904099999,12,TX,1, , , , , , ,AutoRef, 
08089000,"Brazos Rv nr Palo Pinto, TX",ContGage,32.862623599999999,-98.302549200000001,61670.206648999999743,32.862843281499998,-98.302553645499998,5497132,88.097685940000005,12060201000109,88.097685940000005,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08080600,"RUNNING WATER DRAW NEAR CLOVIS, NM",CrestStage,34.530833299999998,-103.199722199999997,282.308702999999980,34.531007959400000,-103.199644027999994,13667051,68.912571323899996,12050005000023,68.912571323899996,12,NM,0,SEJ 9/20/17,Okay., , , , ,OK, 
08049700,"Walnut Ck nr Mansfield, TX",ContGage,32.580969500000002,-97.101953300000005,162.651252999999997,32.580842562199997,-97.101950603600002,1268648,80.129248168499998,12030102000113,80.129248168499998,12,TX,1, , , , , , ,AutoRef, 
08079300,"BLACKWATER DRAW TRIB NR FLOYD, NM",CrestStage,34.247855100000002,-103.748018000000002,25.899881000000001,-9999.000000000000000,-9999.000000000000000,-9999,-9999.000000000000000,-9999,-9999.000000000000000,12,NM,0,SEJ 9/20/17,Drop. Not represented in NHDPlus.,AT 11/1/2017,"Drop, Don't believe his is located correctly, data report puts it in section 13.  But do not see any ""Blackwater Draw"" so not sure where it should be.",Drop. NHDPlus is not representative., ,Drop, 
08080700,"Running Water Draw at Plainview, TX",CrestStage,34.178960480000001,-101.702674799999997,3343.674637000000075,34.178776402700002,-101.702633864000006,13676139,93.707669943499994,12050005000002,99.652503555699994,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08023000,"BYU CASTOR NR LOGANSPORT, LA",CrestStage,31.973778029999998,-93.969633799999997,249.933852000000002,31.973677533499998,-93.970355971700002,9533085,47.917906729000002,12010004000064,48.646929657000001,12,LA,1, , , , , , ,AutoRef, 
08082500,"Brazos Rv at Seymour, TX",ContGage,33.580927660000000,-99.267575600000001,40243.235097999997379,33.580925968499997,-99.267690946000002,5539988,71.624146730800007,12060101000037,71.624146730800007,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08065200,"Upper Keechi Ck nr Oakwood, TX",ContGage,31.569896180000001,-95.888293800000000,388.498215000000016,31.569881961400000,-95.888295854800006,1453353,97.134273730100006,12030201000268,97.134273730100006,12,TX,1,"JAF, 12/21/2015 --> LH 7/11/2017",OK. Water-year summary says 20 ft downstream from bridge on U.S. Highway 79.,MJS 10/26/2017,okay, , ,OK, 
08037000,"Angelina Rv nr Lufkin, TX",ContGage,31.457404470000000,-94.726320599999994,4143.980959999999868,31.457208285000000,-94.726394584800005,1152351,6.487554446440000,12020004000715,6.487554446440000,12,TX,1, , , , , , ,AutoRef, 
08017500,"Sabine Rv nr Emory, TX",ContGage,32.773181129999998,-95.799130700000006,2299.909432999999808,32.773680035200002,-95.798919576100005,5255921,70.539757588800001,12010001000475,70.539757588800001,12,TX,0,"JAF, 12/21/2015",OK,MJS 10/26/2017,okay, , ,OK, 
08081500,"Salt Croton Ck nr Aspermont, TX",ContGage,33.400921689999997,-100.408445400000005,166.536235000000005,33.400835571099996,-100.408544676999995,14034469,90.904606821100003,12050007000026,90.904606821100003,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08026000,"Sabine Rv nr Burkeville, TX",CrestStage,31.064080040000000,-93.519616499999998,19378.290963999999803,31.064080505900002,-93.519538908800001,8329788,98.757058530099997,12010005000165,98.757058530099997,12,TX,1, , , , , , ,AutoRef, 
08022040,"Sabine Rv nr Beckville, TX",ContGage,32.327378869999997,-94.353530199999994,9295.467291000000841,32.328140759800000,-94.352843357899999,5278868,36.813257120999999,12010002000037,36.813257120999999,12,TX,1, , , , , , ,AutoRef, 
08082180,"N Croton Ck nr Knox City, TX",ContGage,33.383147960000002,-100.081211600000003,650.087012999999956,33.383284406100003,-100.081187288999999,5541354,96.543808568599999,12060101000083,96.543808568599999,12,TX,1, , , , , , ,AutoRef, 
08048800,"Big Fossil Ck at Haltom City, TX",CrestStage,32.807351460000000,-97.248625599999997,136.751372000000003,32.807514544599996,-97.248425253600004,1268884,37.794982243100002,12030102000016,37.794982243100002,12,TX,1, , , , , , ,AutoRef, 
08088100,"Salt Ck at Olney, TX",CrestStage,33.370385259999999,-98.744783699999999,30.561859999999999,33.370427364299999,-98.744746917900002,5494712,12.635525287900000,12060201000146,12.635525287900000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08020450,"Sabine Rv abv Longview, TX",ContGage,32.479870439999999,-94.804379999999995,7622.334977999999865,32.479790129000001,-94.804303908500003,5278688,68.059420661900006,12010002000069,68.059420661900006,12,TX,1, , , , , , ,AutoRef, 
08080950,"Duck Ck nr Girard, TX",ContGage,33.356201089999999,-100.705121000000005,1116.284871000000066,33.356150768699997,-100.705042421000002,14033921,83.142643399700006,12050007000112,83.142643399700006,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08082000,"Salt Fk Brazos Rv nr Aspermont, TX",CrestStage,33.333980099999998,-100.238162200000005,13286.638952999999674,33.334011195800002,-100.238162662999997,14033905,88.216180833199999,12050007000019,88.216180833199999,12,TX,0,"JAF, 12/21/2015 --> LH 7/11/2017",OK. Water-year summary says on left bank at downstream side of bridge on U.S. Highway 83.,MJS 10/26/2017,okay, , ,OK, 
08110430,"Big Ck nr Freestone, TX",ContGage,31.506839599999999,-96.324695300000002,251.746843000000013,31.506523405100001,-96.325051093300004,5574947,41.289677233500001,12070103000125,53.550694071800002,12,TX,1, , , , , , ,AutoRef, 
08082700,"Millers Ck nr Munday, TX",ContGage,33.329266070000003,-99.465082499999994,269.358762000000013,33.329227200100000,-99.465062066300007,5542148,39.654347252800001,12060101000141,39.654347252800001,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08097000,"Cow Bayou at Mooreville, TX",CrestStage,31.312673770000000,-97.138054499999996,216.264005999999995,31.312529369600000,-97.138101897799999,5553351,98.346935870400003,12070101000120,98.346935870400003,12,TX,0,SEJ 9/20/17,Okay., , , , ,OK, 
08050100,"Mountain Ck at Grand Prairie, TX",ContGage,32.747630850000000,-96.925838200000001,771.816454000000022,32.747647464400004,-96.926264141199994,1269870,61.527002726100001,12030102000103,61.527002726100001,12,TX,1, , , , , , ,AutoRef, 
08081200,"Croton Ck nr Jayton, TX",ContGage,33.288424999999997,-100.431500799999995,751.096548999999982,33.287914020000002,-100.431786578000001,14034011,41.435505425599999,12050007000038,41.435505425599999,12,TX,1, , , , , , ,AutoRef, 
08091750,"Squaw Ck nr Glen Rose, TX",CrestStage,32.270142300000003,-97.732527800000000,182.076163000000008,32.269960484899997,-97.732598899400003,5512356,44.449103594800000,12060202000097,44.449103594800000,12,TX,1, , , , , , ,AutoRef, 
08088300,"Briar Ck nr Graham, TX",ContGage,33.212056640000000,-98.618669499999996,62.677712000000000,33.212220340599998,-98.618676371199996,5494728,61.666721997800003,12060201000958,61.666721997800003,12,TX,1, , , , , , ,AutoRef, 
08064700,"Tehuacana Ck nr Streetman, TX",ContGage,31.848496380000000,-96.289975499999997,367.778309999999976,31.848572243000000,-96.290031530600004,1454931,40.120039408399997,12030201000216,40.120039408399997,12,TX,1, , , , , , ,AutoRef, 
08023270,"BULL BYU NR HUNTER, LA",CrestStage,31.886279550000001,-93.875187499999996,22.118497999999999,31.886471656900000,-93.837799705699993,9533185,32.769821162500001,12010004000570,18.416187269800002,12,LA,0,SEJ 9/13/17,Drop. Not represented in NHD,PE 12/4/2017,"Move to Lat Long of 31.886, -93.838 located on State Hwy 174 and Bull Bayou",Reviewer location COMID DA close to NWIS DA,NWIS location plots off by 2.3 miles too far west,Move,9533165
08081000,"Salt Fk Brazos Rv nr Peacock, TX",CrestStage,33.212038499999998,-100.431777999999994,11963.155033999999432,33.211485065700003,-100.433682836000003,14034497,95.046490683000002,12050007000088,95.046490683000002,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08024400,"Sabine Rv nr Milam, TX",CrestStage,31.467124699999999,-93.744905200000005,16855.642554999998538,31.476034223799999,-93.729617626899994,9535703,76.547336410000000,12010004019654,76.547336410000000,12,TX,0,"LH, 10/27/2016",Move. Beyond initial seach radius of ~1km. Second time thru snapping routine on an edited location. Use resnap_append_all.shp for locations.,MJS 10/26/2017,okay, , ,Move,9535705
08027550,"PRAIRIE CK NR LEESVILLE, LA",CrestStage,31.177962999999998,-93.275165599999994,103.599524000000002,31.180331903999999,-93.282429612399994,8328650,13.800282297200001,12010005000116,13.800282297200001,12,LA,0,SEJ 9/20/17,Okay., , , , ,OK, 
08057410,"Trinity Rv bl Dallas, TX",ContGage,32.707631390000003,-96.735831899999994,16259.945292000000336,32.707707407900003,-96.735679642500003,1260375,93.934129599100004,12030105000049,93.934129599100004,12,TX,1, , , , , , ,AutoRef, 
08079600,"DMF Brazos Rv at Justiceburg, TX",ContGage,33.038432360000002,-101.197630200000006,3796.922555000000102,33.039035070399997,-101.198340364000003,13698835,46.467357304200000,12050004000150,46.467357304200000,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08093700,"N Bosque Rv at Stephenville, TX",CrestStage,32.215695900000000,-98.198929800000002,248.379859000000010,32.215624820099997,-98.198910431800002,5529516,77.800707994000007,12060204000070,77.800707994000007,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08088000,"Brazos Rv nr South Bend, TX",ContGage,33.024283769999997,-98.643948100000003,58722.800191000002087,33.023851431899999,-98.644615544600001,5494668,50.173037904899999,12060201001180,50.173037904899999,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08023200,"Tenaha Ck nr Shelbyville, TX",CrestStage,31.765729140000001,-94.084083500000006,253.300836000000004,31.765657732499999,-94.084039750100004,9534889,56.664992531099998,12010004000107,56.664992531099998,12,TX,1, , , , , , ,AutoRef, 
08080500,"DMF Brazos Rv nr Aspermont, TX",ContGage,33.008157699999998,-100.180658899999997,22781.535328000001755,33.008493797800000,-100.180820909000005,13700459,93.873087108899995,12050004000031,93.901126313099994,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08025850,"PEARL CK @ ST HWY #111 @ BURR FERRY, LA",CrestStage,31.075745950000002,-93.489615599999993,25.019285000000000,31.075461563000001,-93.489547041700007,8329590,38.277981256799997,12010005000925,38.277981256799997,12,LA,1, , , , , , ,AutoRef, 
08019500,"Big Sandy Ck nr Big Sandy, TX",ContGage,32.604029099999998,-95.091609899999995,598.287250999999969,32.604038616099999,-95.092398696199993,5275798,12.131060000000000,12010002000088,12.131060000000000,12,TX,1, , , , , , ,AutoRef, 
08087300,"Clear Fk Brazos Rv at Eliasville, TX",CrestStage,32.960117699999998,-98.766729799999993,14755.162206000000879,32.960474442600002,-98.766994580100004,5522448,31.515397492400002,12060104000005,31.515397492400002,12,TX,1, , ,MJS 10/27/2017,"wrong side of bridge, but relatively close to correct gage location. okay", , ,OK, 
08085500,"Clear Fk Brazos Rv at Ft Griffin, TX",ContGage,32.934555699999997,-99.224521499999994,10328.872542999999496,32.934585775800002,-99.224472704700005,5521636,90.874635449799996,12060104000035,90.874635449799996,12,TX,1, , , , , , ,AutoRef, 
08098290,"Brazos Rv nr Highbank, TX",ContGage,31.134070980000001,-96.824982599999998,78828.877812000006088,31.134195259599998,-96.824584013399999,5555562,87.900469416400000,12070101000994,73.715048583100000,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08046000,"Clear Fk Trinity Rv nr Aledo, TX",ContGage,32.641244200000003,-97.564468000000005,650.087012999999956,32.641227197600003,-97.564324771399995,1268938,83.594055300899996,12030102000038,83.594055300899996,12,TX,1, , , , , , ,AutoRef, 
08084800,"California Ck nr Stamford, TX",ContGage,32.930944349999997,-99.642588000000003,1238.014312000000018,32.931106831500003,-99.642759343899996,5509690,83.916993140900004,12060103000060,83.916993140900004,12,TX,1, , , , , , ,AutoRef, 
08062700,"Trinity Rv at Trinidad, TX",ContGage,32.147652549999997,-96.102470800000006,22113.318397999999434,32.147647763300000,-96.102370340899995,1262643,25.412443508300001,12030105000016,18.447662739700000,12,TX,1, , , , , , ,AutoRef, 
08086500,"Hubbard Ck nr Breckenridge, TX",CrestStage,32.837062500000002,-98.948124600000000,2820.497041000000081,32.836845170200000,-98.948006468000003,5526143,94.168291468199996,12060105000004,94.168291468199996,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08024030,"BAYOU SCIE AT ZWOLLE, LA.",CrestStage,31.629722200000000,-93.626944399999999,118.880454000000000,31.629722227700000,-93.626706665800000,9533675,42.914475657799997,12010004000008,42.914475657799997,12,LA,0,SEJ 9/13/17,Okay., , , , ,OK, 
08061700,"Duck Ck nr Garland, TX",ContGage,32.832904249999999,-96.595547999999994,81.843624000000005,32.833234470100003,-96.595549856000005,1293152,91.157984044200006,12030106000107,91.157984044200006,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08062900,"Kings Ck nr Kaufman, TX",CrestStage,32.513471099999997,-96.329147899999995,603.467226999999980,32.513359273299997,-96.329267696200006,1297270,26.660607107899999,12030107000102,41.059014755000000,12,TX,1, , , , , , ,AutoRef, 
08088450,"Big Cedar Ck nr Ivan, TX",CrestStage,32.827621600000001,-98.723950900000006,251.228846000000004,32.827427145999998,-98.723539338699993,5496874,91.544798029899994,12060201000157,91.544798029899994,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08083100,"Clear Fk Brazos Rv nr Roby, TX",ContGage,32.787607770000001,-100.388718299999994,590.517287000000010,32.787658419300001,-100.388741125999999,5488917,87.165143577500004,12060102000052,8.056020482290000,12,TX,1, , , , , , ,AutoRef, 
08022500,"Sabine Rv at Logansport, LA",CrestStage,31.972389490000001,-94.006301399999998,12540.722379999999248,31.971940401400001,-94.006746418399999,5280888,15.978019559100000,12010004020755,15.978019559100000,12,TX,1, , , , , , ,AutoRef, 
08086212,"Hubbard Ck bl Albany, TX",ContGage,32.732897170000001,-99.140629899999993,1587.662704999999960,32.732828663299998,-99.140573848800003,5525607,87.155890610800000,12060105000009,87.155890610800000,12,TX,1, , , , , , ,AutoRef, 
08022300,"Murvaul Bayou nr Gary, TX",CrestStage,32.048498500000001,-94.375477799999999,347.058404999999993,32.048531251500002,-94.375490822600000,5279634,54.740133604800000,12010002001106,54.740133604800000,12,TX,0,"JAF, 12/21/2015",OK., , , , ,OK, 
08086150,"N Fk Hubbard Ck nr Albany, TX",CrestStage,32.707619200000003,-99.275077800000005,101.786531999999994,32.707535719699997,-99.275105318599998,5525615,31.267932879300002,12060105000158,31.267932879300002,12,TX,1, , , , , , ,AutoRef, 
08024060,BLACKWELL CR AT MANY LA,CrestStage,31.580728650000001,-93.462675000000004,8.184362000000000,31.579957468300002,-93.462928997899994,9533495,24.106097012300001,12010004000185,24.106097012300001,12,LA,1, , , , , , ,AutoRef, 
08084000,"Clear Fk Brazos Rv at Nugent, TX",ContGage,32.690118599999998,-99.669532599999997,5695.383832000000439,32.690138239400000,-99.669549222300006,5489397,36.512809688600001,12060102000034,36.512809688600001,12,TX,1, , , , , , ,AutoRef, 
08017410,"Sabine Rv nr Wills Point, TX",ContGage,32.806235800000003,-95.919410900000003,1958.031003999999939,32.806473607999997,-95.919166256699995,5256789,82.214657896299997,12010001000048,82.758887586100002,12,TX,1, , , , , , ,AutoRef, 
08020900,"Sabine Rv bl Longview, TX",ContGage,32.416817930000001,-94.709932400000000,8171.412454999999682,32.416799530100000,-94.709909844600006,5279488,57.861300833100003,12010002000065,57.861300833100003,12,TX,1, , , , , , ,AutoRef, 
08086290,"Big Sandy Ck abv Breckenridge, TX",ContGage,32.648456130000000,-99.004514599999993,725.196668000000045,32.648264447899997,-99.004427084599996,5525073,83.160735332800002,12060105000076,93.853269305900000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08117995,"Colorado Rv nr Gail, TX",ContGage,32.628720800000004,-101.285404400000004,1289.814073999999891,32.628529663499997,-101.285370925999999,5633401,15.568835944800000,12080002000129,15.568835944800000,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08063100,"Richland Ck nr Dawson, TX",ContGage,31.938490800000000,-96.681378699999996,862.466037000000028,31.938222190400001,-96.681499111199997,4133253,78.379849902800004,12030108000039,78.379849902800004,12,TX,1, , , , , , ,AutoRef, 
08083240,"Clear Fk Brazos Rv at Hwy 83 nr Hawley, TX",ContGage,32.898555490000000,-99.814871100000005,3667.423150000000078,32.598429535299999,-99.814724437799995,5489939,60.856479075899998,12060102000037,60.856479075899998,12,TX,0,SEJ 8/17/17,Moved 20 miles south to GageLoc location. COMID 5489939. Lat/long was wrong in NWIS.,MJS 10/26/2017,okay, , ,Move,5509300
08026700,"W ANACOCO CK NR HORNBECK, LA",CrestStage,31.300182060000001,-93.369614200000001,57.497736000000003,31.299451712700002,-93.369112587800004,8328408,36.163601565699999,12010005000150,36.163601565699999,12,LA,1, , , , , , ,AutoRef, 
08120500,"Deep Ck nr Dunn, TX",CrestStage,32.573723680000001,-100.907894099999993,512.817643999999973,32.573702252799997,-100.907912874999994,5633615,30.316066965800001,12080002000036,30.316066965800001,12,TX,1, , , , , , ,AutoRef, 
08096500,"Brazos Rv at Waco, TX",ContGage,31.536000560000002,-97.073332500000006,76557.458247999995365,31.535763529099999,-97.073745545799994,5513784,20.307550543700000,12060202000029,20.307550543700000,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08083245,"Mulberry Ck nr Hawley, TX",ContGage,32.567899099999998,-99.792590899999993,530.947560999999951,32.567397948599996,-99.792417715799999,5489459,24.344882264900001,12060102000114,24.344882264900001,12,TX,1, , , , , , ,AutoRef, 
08039100,"Ayish Bayou nr San Augustine, TX",CrestStage,31.396295970000001,-94.151028900000000,230.508940999999993,31.396096217899998,-94.150786897600000,1159329,53.657049999999998,12020005000030,53.657049999999998,12,TX,1, , , , , , ,AutoRef, 
08019000,"Lake Fk Ck nr Quitman, TX",ContGage,32.763183859999998,-95.463009400000004,1515.143039000000044,32.762784086600000,-95.462921003399998,5293833,83.556603240100003,12010003000015,83.556603240100003,12,TX,1, , , , , , ,AutoRef, 
08086050,"Deep Ck at Moran, TX",CrestStage,32.559290849999996,-99.170074000000000,608.647203999999988,32.559154438100002,-99.169947874399995,5525639,41.535344544799997,12060105000045,41.535344544799997,12,TX,1, , , , , , ,AutoRef, 
08119500,"Colorado Rv at Hwy 350 nr Ira, TX",ContGage,32.539152780000002,-101.055222200000003,9020.928551999999399,32.539204871199999,-101.055200639999995,5633425,73.003907792000007,12080002000051,73.003907792000007,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08023400,"Bayou San Patricio near Benson, LA",CrestStage,31.875166700000001,-93.658514990000000,207.717046000000011,31.875285209800001,-93.659157303399994,9533201,71.616541475800005,12010004000030,71.616541475800005,12,LA,1, , , , , , ,AutoRef, 
08120700,"Colorado Rv nr Cuthbert, TX",ContGage,32.477337450000000,-100.949838200000002,10132.033446999999796,32.477440778199998,-100.949947617999996,5635789,40.677840922500003,12080002000033,29.526206087199999,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08083420,"Cat Claw Ck at Abilene, TX",ContGage,32.475402189999997,-99.749255599999998,33.669845000000002,32.475049163999998,-99.749456292000005,5491645,13.339962714400000,12060102000257,13.339962714400000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08110500,"Navasota Rv nr Easterly, TX",ContGage,31.170182050000001,-96.297742999999997,2507.108481000000211,31.170673792399999,-96.299009060200007,5575763,24.567455453200001,12070103000113,24.567455453200001,12,TX,1, , , , , , ,AutoRef, 
08047000,"Clear Fk Trinity Rv nr Benbrook, TX",ContGage,32.665132749999998,-97.441964200000001,1116.284871000000066,32.665201053600001,-97.442022045300007,1268934,33.136333614000002,12030102000036,33.136333614000002,12,TX,1, , , , , , ,AutoRef, 
08121000,"Colorado Rv at Colorado City, TX",ContGage,32.392618650000003,-100.878724599999998,10271.892804999999498,32.392947163099997,-100.878876168999994,5635847,36.325377240199998,12080002000029,36.325377240199998,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08147000,"Colorado Rv nr San Saba, TX",CrestStage,31.217945149999998,-98.564483999999993,80851.658517999996548,31.218020080399999,-98.564694652599997,5756726,29.303272166100001,12090201000026,29.303272166100001,12,TX,1, , , , , , ,AutoRef, 
08095200,"N Bosque Rv at Valley Mills, TX",CrestStage,31.669605749999999,-97.469460200000000,2968.126362999999856,31.669695018300001,-97.469437998600000,5531474,86.497833553500001,12060204000005,86.497833553500001,12,TX,1, , , , , , ,AutoRef, 
08093100,"Brazos Rv nr Aquilla, TX",ContGage,31.812382199999998,-97.297788199999999,70561.635796000002301,31.811861800399999,-97.297193495900004,5513718,55.231186143800002,12060202000059,78.920974493100005,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08090500,"Palo Pinto Ck nr Santo, TX",CrestStage,32.630963999999999,-98.180878100000001,1484.063180999999986,32.630773482700000,-98.181098224699994,5496388,91.471029999999999,12060201000216,91.471029999999999,12,TX,1, , , , , , ,AutoRef, 
08123650,"Beals Ck abv Big Spring, TX",CrestStage,32.250397970000002,-101.490958100000000,24136.099104000000807,32.250506644799998,-101.490925884999996,5714085,97.963610818500001,12080007000024,97.963610818500001,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08123800,"Beals Ck nr Westbrook, TX",ContGage,32.199291299999999,-101.014002899999994,25387.063355999998748,32.199116299099998,-101.014018696999997,5714835,79.580418727500003,12080007000004,91.038094898400004,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08099100,"Leon Rv nr De Leon, TX",CrestStage,32.173750200000001,-98.533105800000001,1240.604299999999967,32.173132663700002,-98.533447864799996,2567762,13.522754748200001,12070201000111,13.522754748200001,12,TX,1, , , , , , ,AutoRef, 
08095600,"Bosque Rv nr Waco, TX",CrestStage,31.601275970000000,-97.193616500000005,4289.020293999999922,31.601172751400000,-97.193576227899996,5523992,93.289904261399997,12060203000001,72.371014592400002,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08099300,"Sabana Rv nr De Leon, TX",CrestStage,32.114029570000000,-98.605606699999996,683.756857999999966,32.114031906599998,-98.605636511300006,2567906,56.162053269499999,12070201000184,56.162053269499999,12,TX,1, , , , , , ,AutoRef, 
08123850,"Colorado Rv abv Silver, TX",ContGage,32.053743990000001,-100.762051999999997,38616.722570999998425,32.053585842899999,-100.762052156999999,5721925,88.652125500699995,12080008000058,88.652125500699995,12,TX,0,SEJ 9/13/17,Okay., , , , ,OK, 
08049600,"Mountain Ck nr Cedar Hill, TX",ContGage,32.584302500000000,-97.023339699999994,308.208583999999973,32.584264516200001,-97.023264531999999,1268626,96.747664923900004,12030102000122,96.747664923900004,12,TX,1, , , , , , ,AutoRef, 
08124000,"Colorado Rv at Robert Lee, TX",ContGage,31.885421680000000,-100.480654299999998,39644.947847000003094,31.885577471700000,-100.480699557999998,5722265,12.016449931200000,12080008000039,12.016449931200000,12,TX,0,SEJ 9/13/17,Okay., , , , ,OK, 
08034500,"Mud Ck nr Jacksonville, TX",ContGage,31.976555780000002,-95.160778699999995,973.835525999999959,31.976599028999999,-95.160677464100004,1151409,32.869861240299997,12020004000180,32.869861240299997,12,TX,1, , , , , , ,AutoRef, 
08142000,"Hords Ck nr Coleman, TX",CrestStage,31.846666670000001,-99.424694400000007,277.128727000000026,31.847030526899999,-99.423232181600000,5741912,67.561152456000002,12090108000068,67.561152456000002,12,TX,0,SEJ 9/13/17,Okay., , , , ,OK, 
08110325,"Navasota Rv abv Groesbeck, TX",CrestStage,31.574336570000000,-96.520814000000001,619.007156000000009,31.574474581099999,-96.520643680899994,5575031,76.723938553500005,12070103000146,76.723938553500005,12,TX,1, , , , , , ,AutoRef, 
08061750,"E Fk Trinity Rv nr Forney, TX",ContGage,32.774294699999999,-96.503599100000002,2895.606695999999829,32.774457922800003,-96.501224384200000,1293162,99.459270691499995,12030106000328,52.476232943699998,12,TX,1,SEJ 8/17/17,Moved to GageLoc location. COMID 1293162.,MJS 10/26/2017,agree with move, , ,Move,1293064
08141500,"Hords Ck nr Valera, TX",ContGage,31.834312050000001,-99.534791100000007,140.377354999999994,31.834347203400000,-99.534658865799997,5741628,32.507832367699997,12090108000072,32.507832367699997,12,TX,1, , , , , , ,AutoRef, 
08063000,"Cedar Ck nr Mabank, TX",CrestStage,32.329311250000003,-96.168307799999994,1898.461277000000109,32.340209410100002,-96.178613663600004,1300566,44.627898437100001,12030107023888,44.627898437100001,12,TX,0,SEJ 9/6/17,Moved onto Cedar Creek COMID 1300566. Gageloc is wrong.,MJS 10/26/2017,agree with move, , ,Move,1300580
08032000,"Neches Rv nr Neches, TX",ContGage,31.892390370000001,-95.430785999999998,2965.536375000000135,31.892269406099999,-95.431094930100002,4452936,88.308179650200003,12020001000112,88.308179650200003,12,TX,1, , , , , , ,AutoRef, 
08049580,"Mountain Ck nr Venus, TX",CrestStage,32.490972370000001,-97.123064600000006,66.044696999999999,32.491242816200000,-97.123087026400000,1270482,71.406428745499994,12030102000130,81.781139999999994,12,TX,1, , , , , , ,AutoRef, 
